12
72
12
54
16
64
36
18
24
36
15
60
20
50
15
75
24
72
12
72
18
108
12
144
18
144
24
96
24
72
18
162
18
144
18
162
21
147
162
18
243
18
24
288
24
288
12
18
81/4
81/4
27/2
81/2
27/2
81/2
12
48
49/2
49/2
18
36
81/2
18
18
54
20
80
16
64
64
16
12
96
48
24
24
72
12
144
24
72
18
432
16
32
16
32
18
36
9
27
12
27
9
36
12
24
15/2
75/2
9
54
5
50
27/2
81/2
18
27
27/2
54
10
40
15
30
16
64
16
64
18
36
25
10
25
25
20
20
25
50
12
72
36
24
12
96
48
24
18
108
50
25
45/2
225/2
45/2
150
27
162
21
252
18
324
18
18
24
24
16
64
24
48
20
50
27
81
12
96
48
24
21
126
12
144
72
24
9
162
54
27
27
162
144
24
18
108
12
192
96
24
16
16
16
16
49/2
25/4
125/4
27/2
18
16
32
6
36
12
24
9
27
18
18
18
12
24
12
25
25
16
32
18
36
48
18
24
36
27/2
54
27
27
32
32
36
24
21/4
441/4
21/2
189/2
24
96
21/2
147/2
147/4
63/4
21
63
63/2
63/2
108
24
24
144
30
225/2
30
150
45/2
270
15
300
150
30
63/2
1323/2
16
24
24
27
24
16
64
15
60
30
30
32
32
30
150
24
144
45/2
405/2
24
384
16
27
18
24
24
16
32
25
50
24
36
24
36
8
64
20
40
6
72
12
54
12
48
9
54
27/2
81/2
27
18
24
72
48
24
12
48
18
36
18
24
27
54
24
24
36
24
24
36
18
36
15/2
225/2
45/4
405/4
75
30
24
108
63/2
147/2
36
72
24
108
75/2
45/2
80
20
15
75
96
24
135/4
135/4
45/2
135/2
27
108
9
162
18
144
18
81
72
36
24
288
18
36
18
36
18
36
12
48
24
24
24
48
24
48
16
64
16
64
32
32
32
32
24
72
27
108
27
108
15
120
60
30
15
180
90
30
216
36
24
18
27
18
27
16
32
18
36
30
30
32
32
75/2
75/2
16
64
32
32
12
72
10
100
27
81
20
50
75/2
75/2
20
80
24
96
40
40
12
108
36
36
24
72
54
36
18
108
27
108
30
150
36
18
18
36
18
36
9
54
27/4
243/4
27/2
81/2
18
27
27/2
81/2
27/2
81/2
18
36
81/4
81/4
27/2
81/2
24
48
27
27
27/2
81/2
27
27
24
48
48
24
36
54
36
72
30
90
90
30
30
120
243/2
81/2
36
216
16
16
24
12
81/4
8
32
16
16
24
12
12
24
32
8
32
18
24
20
45/2
30
20
40
18
48
24
36
15
45
15
75
36
54
14
98
49
28
30
90
21
84
20
80
42
42
35/2
245/2
40
100
81/2
243/2
27
162
20
200
100
40
39/2
507/2
39
234
30
240
441
42
42
588
24
24
18
48
18
96
48
36
18
108
54
36
30
360
12
36
24
32
32
24
36
30
60
40
40
72
36
15
150
21
147
42
126
135
30
32
32
16
64
24
48
24
48
24
48
30
60
20
80
40
40
18
108
54
36
24
96
48
48
12
144
15
135
48
36
45
45
24
96
30
90
150
30
45
135
48
192
18
24
27
18
12
36
15
30
45/2
36
12
72
24
36
24
48
75/2
30
24
48
25
50
36
72
36
72
72
36
35/2
175/2
36
96
36
192
144
48
32
32
48
24
20
50
25
40
48
48
36
48
24
72
21
84
42
42
20
80
40
40
45/2
225/2
45
90
63/2
567/2
9
54
18
27
30
36
18
21
63
81/2
54
36
72
75/2
90
81
36
24
96
48
48
81
54
36
216
105/2
735/2
32
32
147/2
42
45
135
21
168
84
42
75/4
135/4
45/4
225/4
27
36
15
45
75/2
45/2
24
48
48
36
18
54
24
48
24
36
30
48
135/4
15
90
30
45
18
81
24
96
27
54
30
60
36
54
45
90
48
72
45
75
48
144
243/2
81/2
54
108
126
42
162
36
36
48
81/2
54
63/2
42
36
48
24
72
135/2
75/2
45
90
54
108
24
48
27
54
40
30
120
42
168
120
60
25
250
30
240
125
50
120
60
16
64
32
32
63
42
72
36
54
54
54
54
24
96
48
48
42
84
192
48
60
180
42
336
42
21
42
63/2
45
27
81
45
60
54
54
54
54
48
48
72
48
54
108
72
36
63
294
30
60
30
60
75
45
60
60
81/2
243/2
180
60
48
48
60
60
45
60
30
90
42
126
40
40
54
54
27
72
36
54
81
54
135/2
135/2
75
60
36
48
24
72
30
60
135/2
135/2
45
90
55/2
275/2
48
144
96
72
75
60
30
150
35
140
70
70
45
135
48
192
54
54
21
126
42
63
42
84
24
54
18
72
54
48
21
63
48
36
42
30
75
120
60
42
84
45
270
36
72
105/2
48
72
120
60
72
108
54
144
108
72
35
140
70
70
24
72
48
99/2
297/2
84
168
70
36
72
147/2
1029/2
84
504
54
324
81
54
60
42
84
84
84
60
120
54
108
60
240
168
84
42
84
42
84
63
84
189/2
189/2
70
39
156
78
78
60
180
294
84
189/2
567/2
30
90
50
80
40
100
45
90
96
72
84
96
60
135/2
90
189/2
189/2
66
132
96
96
72
96
165/2
117
78
189/2
441/2
105
210
72
108
55
220
110
110
78
312
120
120
162
108
39
117
60
120
78
110
84
168
171/2
513/2
135
90
90
120
231/2
147
126
273/2
156
156
120
315/2
945/2
156
252
168
357/2
105
210
150
300
231
462
483/2
903/2
